Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,Mappings|SAME-AS
4ee0fd78-4efc-40a3-be08-d627f39dd2fd,,,Bandage jersey tubular 15cm X 25m,,Medical supply,N/A,,,DAGU Item:65702
eba3d788-3f5b-43f9-bc5e-86c6f6eabcad,,,Blood Collecting Bag CPDA1 Anticoagulant Single 500ml,,Medical supply,N/A,,,DAGU Item:65710
e609c07f-5330-4430-8256-8b1b82136e1d,,,Glove Kichen Different Size,,Medical supply,N/A,,,DAGU Item:65718
9d848138-ea6b-4d84-973c-54b00d9769fb,,,"Insulin Delivery Device 100units/ml, 3ml",,Medical supply,N/A,,,DAGU Item:65726
e9220b17-a24d-48b6-ae3b-eae03c74bdb1,,,Respirator MSA 1/2 face 808074 of 41 pcs,,Medical supply,N/A,,,DAGU Item:65747
069c9fcd-d587-4809-991d-230d90ccaeb9,,,Coverall Enviroguard 8015V of 640pcs,,Medical supply,N/A,,,DAGU Item:65755
cf810824-2db3-4fb6-8038-f4cf77ff466e,,,Respirator 3M P100 8233 of 240 pcs,,Medical supply,N/A,,,DAGU Item:65744
d2415140-1601-440b-a794-5a403611c40b,,,Respirator Surgical mask of 300pcs,,Medical supply,N/A,,,DAGU Item:65752
c71fd49a-2c09-44e0-9804-8dec194e173d,,,Shoe cover of 100pcs,,Medical supply,N/A,,,DAGU Item:65760
63a1adbf-b5ee-4ddb-859b-4828d688e7d2,,,Respirator MSA 1/2 face 808075 of 3 pcs,,Medical supply,N/A,,,DAGU Item:65748
0eefc7c0-58f9-4718-b559-28b3ab8bd9a5,,,Coverall Pentamax C3909 1xL of 25pcs,,Medical supply,N/A,,,DAGU Item:65756
e5ab1ee7-1510-4fcb-a7dd-fdb7f788e610,,,Respirator MSA 1/2 face 808073 of 42 pcs,,Medical supply,N/A,,,DAGU Item:65745
c010c49f-dd90-4505-911a-fd5dce3ead42,,,Respirator Face mask of 320pcs,,Medical supply,N/A,,,DAGU Item:65753
cd2eac72-5f73-4f66-bfc9-a08d10013c1c,,,Syringe(AD) 0.3ml,,Medical supply,N/A,,,DAGU Item:65761
5fc8e093-4121-402f-9e6d-09108f0a1278,,,Respirator 3M N95 8000 of 4680 pcs,,Medical supply,N/A,,,DAGU Item:65743
740d61d8-699a-43c3-b2d9-22c2fc9c28bc,,,Filter pad cap MSA of 100pcs,,Medical supply,N/A,,,DAGU Item:65751
35408ca5-ece0-4299-adc3-258533371289,,,Coverall Pentamax C3909 4xL of 25pcs,,Medical supply,N/A,,,DAGU Item:65759
31e7f5ae-07b9-4cc8-a99a-db8f5a68264d,,,Filter pad MSA p100 canister 815177 of 180pcs,,Medical supply,N/A,,,DAGU Item:65750
540e4308-e918-4c48-a85e-a8823facc1fc,,,Coverall Pentamax C3909 3xL of 75pcs,,Medical supply,N/A,,,DAGU Item:65758
e69b2796-8564-48cf-be5d-901a10136f8a,,,Filter pad MSA p100 816662 of 145pcs,,Medical supply,N/A,,,DAGU Item:65746
a46e9123-81bc-4a47-af3c-20f83dc782c5,,,Coverall Enviroguard 8015V of 80pcs,,Medical supply,N/A,,,DAGU Item:65754
a6f522bb-eacc-46a4-92cc-823d06bcd375,,,Filter pad MSA p100 canister 10153412 of 1350pcs,,Medical supply,N/A,,,DAGU Item:65749
822d9639-c86e-43c6-adc1-b6b3d973b8b9,,,Coverall Pentamax C3909 2xL of 75pcs,,Medical supply,N/A,,,DAGU Item:65757
41229801-b7dd-4798-8485-1b3704be721c,,,Plaster Of Paris (P.O.P) 20cm x 2.7m,,Medical supply,N/A,,,DAGU Item:65781
f27fe562-47d8-4d64-b2c2-70b00ba711e9,,,Injection Stopper for IV Cannula,,Medical supply,N/A,,,DAGU Item:65785
509ec430-003a-4840-9dbc-a7183d99acfd,,,Blood Collecting Bag CPDA1 Anticoagulant Single 150ml,,Medical supply,N/A,,,DAGU Item:65779
fbcac4fe-6ac1-45e5-8d3b-093a7752a3d4,,,Infusion Giving Set Pediatric,,Medical supply,N/A,,,DAGU Item:65784
cfe25049-cfb4-4ec0-baca-bc76d3e99922,,,Adhesive Plaster Zinc Oxide 2.5cm x 5m,,Medical supply,N/A,,,DAGU Item:65780
9979885b-70f2-46c4-b3f4-767d91e77f8c,,,Tracheostomy Tube Plastic With 90 Degree Curvature Size 6,,Medical supply,N/A,,,DAGU Item:65790
82f696c4-a540-4a18-bd61-866baf4f0d69,,,Tracheostomy Tube Plastic With 90 Degree Curvature Size 5.5,,Medical supply,N/A,,,DAGU Item:65788
4e329a5e-335e-427d-8d30-ffc6a7c7b737,,,Tracheostomy Tube Plastic With 90 Degree Curvature Size 4.5,,Medical supply,N/A,,,DAGU Item:65796
15121a29-6d92-4c30-bb5e-7b8d7c77e8b9,,,Lint free cloth,,Medical supply,N/A,,,DAGU Item:53680
422ce447-a38c-471a-86f6-6f18267f2ab2,,,"Absorbent pad with plastic Backing (Blue diapers), , 17x24 inches, 250/cases/5/pack",,Medical supply,N/A,,,DAGU Item:65923
e585da46-7f00-4d8c-b597-b0c572ef4226,,,Alinity i Pipettor probes,,Medical supply,N/A,,,DAGU Item:65939
4e7b60bc-6f57-4e71-a711-ab8c09c1c832,,,Cap R Rdy ind cel 10x11.5ml,,Medical supply,N/A,,,DAGU Item:65942
46ed5e7a-abaf-4413-96bc-4fa0483a9c23,,,Capture R Ready Screen I/II,,Medical supply,N/A,,,DAGU Item:65941
4009fa26-4124-4cb9-b325-1ab60e598acb,,,Cap R control set 2x11.5ml,,Medical supply,N/A,,,DAGU Item:65943
9d754c51-ffac-45e4-900d-ff03e4ac1a78,,,"Bed Sheet 289x178cm , Washable",,Medical supply,N/A,,,DAGU Item:65953
2e88096b-6dc4-4da5-a3a8-7537ea99be9a,,,"Polyglycolic acid absorbable braided violet Size 3, 27mm KS reverse cutting",,Medical supply,N/A,,,DAGU Item:66108
aec175e2-46a6-4c67-958b-304d716e6807,,,COBAS Omni 6800/8800 Secondary Tube,,Medical supply,N/A,,,DAGU Item:66087
4ef0ab66-a0d9-4c2a-9481-ae606797be9c,,,"Polyglycolic acid absorbable braided violet Size 4, 18mm Ps 3 cutting",,Medical supply,N/A,,,DAGU Item:66111
ad22141b-77a8-463d-8527-7c633688d947,,,"Polyglycolic acid absorbable braided violet Size 3, 18mm RB 1 Taper",,Medical supply,N/A,,,DAGU Item:66107
12ff6323-f2bd-498e-80cd-6ba9eb68612d,,,"Polyglycolic acid absorbable braided violet Size 4, 18mm RB 1 Taper",,Medical supply,N/A,,,DAGU Item:66112
afd1f5ad-da5e-4cc8-b20a-6336b35453eb,,,"Polyglycolic acid absorbable braided violet Size 3, 27mm CT 3 cutting",,Medical supply,N/A,,,DAGU Item:66109
77b178d9-8d38-42d2-905d-5990d993cf89,,,"Polyglycolic acid absorbable braided violet Size 4, 27mm Ps 1 cutting",,Medical supply,N/A,,,DAGU Item:66113
6c2d8fee-a43c-4c3f-b485-fa64a4a957e6,,,"Polyglycolic acid absorbable braided violet Size 3, 18mm PS 2",,Medical supply,N/A,,,DAGU Item:66110
4ac1a461-071c-46b3-befb-e85c999ece6a,,,FACS presto Thermal paper Roll 6cm x 12m,,Medical supply,N/A,,,DAGU Item:66088
7dfd5fbf-e283-4747-a1c8-acb823dd483a,,,"Polyglycolic acid absorbable braided violet Size 0, 0.8x18mm CT 2 Taper",,Medical supply,N/A,,,DAGU Item:66106
7f103e6d-3b51-4e07-a143-17c9b6248854,,,Syringe(AD) 0.3ml with 23G,,Medical supply,N/A,,,DAGU Item:66130
566be2b0-9c70-4b7a-9ab8-bcd7f10d1a96,,,CVP line kit Size 7Fr,,Medical supply,N/A,,,DAGU Item:66169
7f296060-64c1-4b6e-b926-d1641b21952f,,,St.Jude master Aortic Mechanical heart valve with standard cuff Size 29mm,,Medical supply,N/A,,,DAGU Item:66177
56cd2747-88fa-42c1-a2bc-d1e433adaa6c,,,Cardipulmonary Bypass Oxygenators adult/afinity fusion,,Medical supply,N/A,,,DAGU Item:66171
2716bcd1-aa9d-4585-a5ec-d1e1c5f781df,,,"Prolene Double arm round needle 5/0, 90cm on 17mm",,Medical supply,N/A,,,DAGU Item:66179
4de2ed4b-f419-4eef-85d1-703ae2e5fb2a,,,Cardipulmonary Bypass Oxygenators pediatrics/pixie,,Medical supply,N/A,,,DAGU Item:66170
ceb77b73-d0dc-488f-8c36-2cf97cd13fa0,,,St.Jude master Aortic Mechanical heart valve with standard cuff Size 31mm,,Medical supply,N/A,,,DAGU Item:66178
3a14c6ad-e9c0-499f-8d3e-022fdd3ff67f,,,St.Jude master Aortic Mechanical heart valve with standard cuff Size 27mm,,Medical supply,N/A,,,DAGU Item:66176
5eae98ce-f6fd-430f-91d9-151d5990ff8a,,,St.Jude master Aortic Mechanical heart valve with standard cuff Size 23mm,,Medical supply,N/A,,,DAGU Item:66174
d0510207-99ba-42d1-a317-0b66326a1c56,,,"Prolene Double arm round needle 4/0, 90cm on 17mm",,Medical supply,N/A,,,DAGU Item:66182
4c3d99d2-3590-406f-a542-7efac4cdbc0d,,,COBAS 6800/8800 Solid waste bag with insert,,Medical supply,N/A,,,DAGU Item:66190
57c44cca-bd3a-4c99-93a8-5a42049d4db1,,,St.Jude master Aortic Mechanical heart valve with standard cuff Size 21mm,,Medical supply,N/A,,,DAGU Item:66173
140b0483-b7a2-4a60-aafc-6c2e3eb62c63,,,"Prolene Double arm round needle 4/0, 90cm on 26mm",,Medical supply,N/A,,,DAGU Item:66181
ea1bc354-11e0-4499-b33b-f3787027b9ee,,,St.Jude master Aortic Mechanical heart valve with standard cuff Size 25mm,,Medical supply,N/A,,,DAGU Item:66175
de2a4235-6daa-4551-8fea-8c9d49fe2ca9,,,"Prolene Double arm round needle 4/0, 90cm on 22mm",,Medical supply,N/A,,,DAGU Item:66183
c589279e-87ae-4447-91df-82b1a8a553a0,,,St.Jude master Aortic Mechanical heart valve with standard cuff Size 19mm,,Medical supply,N/A,,,DAGU Item:66172
54c24f5b-cb7a-4ac0-b2a8-d4593d9e4f91,,,"Prolene Double arm round needle 5/0, 75cm on 13mm",,Medical supply,N/A,,,DAGU Item:66180
c91c3f43-5dd1-4953-add7-c500669dd387,,,"Gown Isolation Non woven, Disposable extra large",,Medical supply,N/A,,,DAGU Item:66229
2be7a81c-5c00-4085-a81a-e2558f8b9c7e,,,Centrifuge Secondary Tube 5 ml 13x75mm,,Medical supply,N/A,,,DAGU Item:66864
6616fec7-b3ce-4a09-90a9-39aa8c82c996,,,"Gown Isolation Non woven, Disposable large",,Medical supply,N/A,,,DAGU Item:66230
b7d5372d-337c-40de-83cd-7b288cc93220,,,"Master sizer set, complete",,Medical supply,N/A,,,DAGU Item:66226
88ddd4bd-221a-487b-8577-393e33ed650c,,,Cryogenic Vial of 50 pcs,,Medical supply,N/A,,,DAGU Item:66224
b9499b15-bcb8-4f39-a763-a7d3dd770a0f,,,Plasma Preparation Tube,,Medical supply,N/A,,,DAGU Item:66225
57eca002-a2be-47d8-8264-44f0155d906b,,,Umblical Cord Tie/Cotton Tape 6mm x 24.5m,,Medical supply,N/A,,,DAGU Item:67287
25a651bc-5d74-4358-b447-d178b641c62d,,,Syringe Insulin (Disposable) 1ml on 4mm with Fixed Needle 32G,,Medical supply,N/A,,,DAGU Item:66227
4ff6595f-7b66-4798-aa07-2cac5287d78a,,,Catheter Ureteral 12CH,,Medical supply,N/A,,,DAGU Item:66228
6ba9df4a-d34e-4507-bb95-ac739ec99ff5,,,Cryogenic Box,,Medical supply,N/A,,,DAGU Item:66293
167bbc25-0c97-477f-9f1d-48a8d60b1a23,,,SARs COVID 2 kit,,Medical supply,N/A,,,DAGU Item:67285
f6826f3d-367a-4e7b-b97f-5be884b53715,,,Oral Hydration drop drop packets,,Medical supply,N/A,,,DAGU Item:67296
6b175d1c-d955-4c0a-ad2a-aa8efc5974cb,,,Test Tube Plastic 12x75mm round bottom sterile with snap cap,,Medical supply,N/A,,,DAGU Item:67304
8fe72415-a5ea-4ece-9c55-0af3b601cf4e,,,Sharp Collector 8QT Nestable Funnel top,,Medical supply,N/A,,,DAGU Item:67294
5777bc0a-bc6c-4e16-a3d3-3b117ac6ed20,,,"Gown Isolation Non woven, Disposable, Medium",,Medical supply,N/A,,,DAGU Item:67302
e591440e-b414-43de-9a02-45adaf1c6c90,,,"Goggle protective green /gray adj headband, polycarb scratch resistant D3",,Medical supply,N/A,,,DAGU Item:67295
f7a08449-b8c6-402f-aab5-afef03024990,,,Prosthesis Bra,,Medical supply,N/A,,,DAGU Item:67391
2a8605bf-86dc-414b-90a4-83cb92257d6e,,,Syringe(AD) 0.05ml with Needle 27G,,Medical supply,N/A,,,DAGU Item:67422
59c4b0ce-d608-4acb-9db3-3b3a44607004,,,Gown Isolation 130cmx150cm,,Medical supply,N/A,,,DAGU Item:67425
94babe66-fccd-4270-8317-4ba97edf3321,,,Gown Isolation 120cmx140cm,,Medical supply,N/A,,,DAGU Item:67424
52b07f5f-c58f-4d8f-9cef-8e0a70106a85,,,Disposal Head Cap,,Medical supply,N/A,,,DAGU Item:67480
5a583df6-776a-4b8c-b1d8-3e782cbf1704,,,Tracheostomy Tube Plastic With 90 Degree Curvature Size 4,,Medical supply,N/A,,,DAGU Item:67564
fba7ab2b-b81c-4bea-8036-1d9d9c9db7f4,,,Mosquito Bednet 180cm x 190cm x 150cm (LxWxH),,Medical supply,N/A,,,DAGU Item:67572
7de2491e-9a3b-41e2-86cd-25fd85552983,,,Mosquito Bednet 180cm x 190cm x 160cm (LxWxH),,Medical supply,N/A,,,DAGU Item:67573
ef80e483-cf8a-4590-888c-ec497c7a4eb5,,,Dental Wire 22CH,,Medical supply,N/A,,,DAGU Item:67567
469d2c9e-15be-4393-8e92-9a11ee03f7cb,,,Mosquito Bednet 190cm x 180cm x 180cm (LxWxH),,Medical supply,N/A,,,DAGU Item:67575
3e56bafc-aacb-46aa-9a27-3199985cee3a,,,Mosquito Bednet 190x180x170 cm (LxWxH),,Medical supply,N/A,,,DAGU Item:67574
1fdd4a4d-0b91-49d2-8a25-c7d7df538267,,,Plastic droper Non sterile size hold 7ml of liquid with graduated marking in 0.5ml increments,,Medical supply,N/A,,,DAGU Item:67596
e976eec0-fccf-42b6-84e9-f5060cb1fbda,,,Tubular bandage 2m,,Medical supply,N/A,,,DAGU Item:67599
92006b37-4735-4854-ae14-1a3dfa4978a9,,,"Polysulfone filter Surface area 1.8, low flux m2 gamma sterilization",,Medical supply,N/A,,,DAGU Item:67607
28488990-a638-4869-bcd5-760805de183b,,,Surgical Scalpel Blade No. 18,,Medical supply,N/A,,,DAGU Item:67615
ea1e1a79-3107-47fa-b4a1-010465c4bad5,,,Blood line with re circulation bag,,Medical supply,N/A,,,DAGU Item:67606
dc77ad45-6c05-4ffe-b63c-f134f070894f,,,"Polysulfone filter Surface area 1.6, low flux m2 gamma sterilization",,Medical supply,N/A,,,DAGU Item:67608
704f7d9f-2677-4022-8d9e-8195cf9db422,,,"Hemodialysis catheter (non tunneled) 12Fr, 15cm length",,Medical supply,N/A,,,DAGU Item:67601
c4e317ee-5697-4adc-b40e-54d6fa8099a2,,,"Kidney biopsy needle 18G,20cm length",,Medical supply,N/A,,,DAGU Item:67605
6a566b5d-a8fd-406f-9a37-05ab0bd82376,,,"Kidney biopsy needle 16G,20cm length",,Medical supply,N/A,,,DAGU Item:67604
958a9532-5e11-49b5-9eba-af6f1fd9ff28,,,"Polysulfone filter Surface area 1.0, low flux m2 gamma sterilization",,Medical supply,N/A,,,DAGU Item:67609
6b3e1ce4-9764-4180-b049-2861fe812157,,,"Hemodialysis catheter tunneled cuffed, cuff top tip 23 cm length",,Medical supply,N/A,,,DAGU Item:67603
93d8e2cd-e4db-40c6-82a2-97734abeae59,,,"Hemodialysis catheter (non tunneled) 12Fr, 20cm length",,Medical supply,N/A,,,DAGU Item:67602
ef374a37-6a33-4201-9a5f-c4efe5a7e6dd,,,Tally Sheet,,Medical supply,N/A,,,DAGU Item:67616
a154b028-fc96-4d6c-893b-abd6dfe11fd9,,,Syringe(AD) 2ml with Needle 23G,,Medical supply,N/A,,,DAGU Item:54425
c578b12e-f888-407a-beb3-d612f2c48565,,,Thick probe(Needle) A25,,Medical supply,N/A,,,DAGU Item:67623
deebe349-a90b-487b-a480-66ec6929a854,,,Halogen Lamp 12V/20 watt for A25,,Medical supply,N/A,,,DAGU Item:67624
2a5b2a3d-6022-4eff-9b3c-25d8dd6bea4a,,,K wire 2.5mm Diameter with 25cm length,,Medical supply,N/A,,,DAGU Item:67633
4ebbd891-df51-4ff8-a46e-5d579d8a4adc,,,K wire 1.8mm Diameter with 25cm length,,Medical supply,N/A,,,DAGU Item:67634
3c3046ff-1632-4a74-b068-287f844f6f48,,,IV giving set,,Medical supply,N/A,,,DAGU Item:67621
86745a84-316c-46d6-a295-6c36f665addf,,,Reaction Rotor,,Medical supply,N/A,,,DAGU Item:67626
05368674-502b-4367-8ecc-c05e5be225f0,,,Bondable Buccal Tubes,,Medical supply,N/A,,,DAGU Item:67635
02a259f2-8264-49dc-af45-8bc59108cdec,,,G6PD Test tube,,Medical supply,N/A,,,DAGU Item:67642
d2727c43-36c3-49a0-9615-35208c752a73,,,Polypropylene homo polymer sheet 3mm olive,,Medical supply,N/A,,,DAGU Item:67747
710ed42c-7dc6-4097-8d29-bba2bbf11447,,,Polypropylene homo polymer sheet 5mm olive,,Medical supply,N/A,,,DAGU Item:67749
23aee840-465c-449c-adb9-3152af049ae2,,,Polypropylene homo polymer sheet 4mm olive,,Medical supply,N/A,,,DAGU Item:67748
5f9bc28b-b60f-4279-87b7-48320dd0b969,,,Cobas 4800 Plasma Separation card bundle,,Medical supply,N/A,,,DAGU Item:67807
02b740da-6999-4d4b-853a-702abf909df3,,,Mosquito Bed Net (LLIN) 180cm x 160cm x 150cm (LxWxH),,Medical supply,N/A,,,DAGU Item:67571
21fb3889-6394-4240-8732-92283d5e539b,,,Lab Wipe 30 X 35cm,,Medical supply,N/A,,,DAGU Item:67902
72ab5690-1a35-46c1-880b-412eb8fcb415,,,Adhesive Tape 10cm x 5m,,Medical supply,N/A,,,DAGU Item:67910
e2fe03d9-c4cd-4420-9ab8-6c8ac7fa4b75,,,"Centrifuge Secondary Tube 5 ml 13x75mm,With cap",,Medical supply,N/A,,,DAGU Item:67904
bad4994d-7c52-4e69-9042-2c32b2ae33ee,,,Paster Transfer Pipet 3 4ml sterile individual wrapped,,Medical supply,N/A,,,DAGU Item:67903
be748f90-9093-4903-9ecb-1e8ab9d1aefc,,,Sample collection kit,,Medical supply,N/A,,,DAGU Item:67907
7d270311-ebcc-4dd9-ac25-d2214033ac82,,,Level 2 Gown with velcro knit cuff X Large,,Medical supply,N/A,,,DAGU Item:67922
354c730b-2bd9-4404-a871-57785e120be1,,,Level 2 Gown with tie back and elastic cuff X Large,,Medical supply,N/A,,,DAGU Item:67916
b3db6989-f39d-485c-8b2d-84d9c458cbd2,,,GNI fluorescent lamp,,Medical supply,N/A,,,DAGU Item:67964
35d3e262-50cd-48de-bec2-b3d1058388d4,,,Level 3 Gown white cuff large,,Medical supply,N/A,,,DAGU Item:67917
3b22d90a-fae4-4a89-8547-6b680e7bfed4,,,St. Jude masters series mitral Mechanical heart Valve standard cuff Size 29mm,,Medical supply,N/A,,,DAGU Item:67936
55d29a3c-cd9f-4801-979f-37e1e571061d,,,Level 2 Gown with tie back and elastic cuff large,,Medical supply,N/A,,,DAGU Item:67915
2e1a5f69-5291-4edd-8cb0-20b17738bb2e,,,NI service kit,,Medical supply,N/A,,,DAGU Item:67963
0c3c8930-c730-4b97-ae49-c4a74ce32500,,,St. Jude masters series mitral Mechanical heart Valve standard cuff Size 27mm,,Medical supply,N/A,,,DAGU Item:67935
802804fa-3a35-4bcc-bfdf-105adfc804bd,,,BD Vacutainer F22 tube,,Medical supply,N/A,,,DAGU Item:67967
8784b799-c75d-4620-b5c0-f00df7fad0d5,,,Level 2 Gown with velcro knit cuff large,,Medical supply,N/A,,,DAGU Item:67921
93dd38ef-1a5a-4848-8463-19bf916d5e9f,,,St. Jude masters series mitral Mechanical heart Valve standard cuff Size 31mm,,Medical supply,N/A,,,DAGU Item:67937
de634e69-1a47-4fc1-9efe-339595542029,,,Level 3 Gown white cuff X Large,,Medical supply,N/A,,,DAGU Item:67918
132eb419-b05e-40f3-a043-c0ea8c2abd94,,,St. Jude masters series mitral Mechanical heart Valve standard cuff Size 25mm,,Medical supply,N/A,,,DAGU Item:67934
f5805da8-90a3-42e7-b36a-195a7319441b,,,BD Vacutainer KE2 tube 6ml,,Medical supply,N/A,,,DAGU Item:67966
afdcee65-29b5-4cfd-920e-a277af1f66c4,,,Wire Splint Hand,,Medical supply,N/A,,,DAGU Item:53795
24228059-4fcf-4c4a-a0de-47b4d683f7b9,,,Wire Splint Leg,,Medical supply,N/A,,,DAGU Item:53796
4e07dca7-9680-4e2b-b41d-8bcf93278ef6,,,Blood Collecting Bag Penta,,Medical supply,N/A,,,DAGU Item:67968
a190b6ce-b865-43e6-86d0-5eff33f16543,,,Vacutainer needle 20G,,Medical supply,N/A,,,DAGU Item:68216
062e32ec-d128-463c-b120-012bb0aa82cd,,,Vacutainer serum separator tube with red top 3.5ml,,Medical supply,N/A,,,DAGU Item:68214
bd3cf825-71a8-4a64-9c46-d4d736ef4d6e,,,Hood,,Medical supply,N/A,,,DAGU Item:68318
694e019f-0c57-44f0-b1b6-d915774fe870,,,Belt,,Medical supply,N/A,,,DAGU Item:68319
0c783fed-5287-4d5f-9d2e-23604962afd5,,,Replacement hoods of 25,,Medical supply,N/A,,,DAGU Item:68321
cd1fd0bb-7748-4b0a-b541-3dc33c71c7f2,,,Catheter Ureteral 16CH,,Medical supply,N/A,,,DAGU Item:68236
ccaf3bb0-0846-49ad-bb20-2f24b75fc180,,,Laboratory Supplies Urine cup plastic 40ml capacity,,Medical supply,N/A,,,DAGU Item:68317
d43286ff-9bf5-472a-a369-c9fb4f2b81f1,,,Slide Box hinged plastic holds 100 slides,,Medical supply,N/A,,,DAGU Item:68341
605ce4eb-4a83-4260-abd8-e798604ff2be,,,"Laboratory Supplies Microscope Lens cleaning solution, non flammable: 2 oz",,Medical supply,N/A,,,DAGU Item:68315
9588a818-8361-4919-a319-9fd231e84489,,,Brown glass bottle 500ml,,Medical supply,N/A,,,DAGU Item:68323
a0e07c13-9b15-40d5-b137-d6d9bb62ddc0,,,Battery Holster,,Medical supply,N/A,,,DAGU Item:68320
83dceb91-efa3-40ff-929b-14228405d8cb,,,Laboratory Supplies Microscope Lens cleaning tissue paper lint free: 4x6 inch W(10.1x15.2 cm) sheets per book,,Medical supply,N/A,,,DAGU Item:68314
d1d64a68-0fc4-4f5b-be47-ab1b732b9ef6,,,"Laboratory Supplies Stool Specimen Container disposable, polypropylene, with Cover",,Medical supply,N/A,,,DAGU Item:68316
7b1eab14-8927-4785-b736-309dc99e4fb4,,,Weighing paper disposable,,Medical supply,N/A,,,DAGU Item:68324
ad57bce6-9d37-4b87-9d23-d4bd10e281a1,,,Microscope Slide Frosted 75mmx25mm x 1mm thick,,Medical supply,N/A,,,DAGU Item:68340
e3e6e075-3532-47a3-b4b2-964471ce824c,,,Gauze Dressing 2 In x 2 In,,Medical supply,N/A,,,DAGU Item:68342
53c45219-a999-41bc-9f08-5aad923ac283,,,"Laboratory Supplies Conical test tube , Graduated 10ml, plastic",,Medical supply,N/A,,,DAGU Item:68351
ebdf6859-1ed1-459c-91ee-230e8656df76,,,Autoclave Indicator Tape 1.9cm x 5m,,Medical supply,N/A,,,DAGU Item:68367
aa4dba9a-2012-46f4-b08e-7db87f915d83,,,Gauze Bandage 8cm x 4m,,Medical supply,N/A,,,DAGU Item:68348
91890bfc-005f-425d-aba5-a9cbe7e68d0f,,,Polyamide Monofilament Gauge 0.2(10/0) 38cm on 6mm 3/8 Circle Spatula Single Armed Needle,,Medical supply,N/A,,,DAGU Item:68369
520d877a-bdde-43dc-8a50-e2a8584772b0,,,Pump Breast Manual Plastic 30ml,,Medical supply,N/A,,,DAGU Item:68377
e02e511a-c5f4-48af-830a-88074f64aadc,,,Adhesive Plaster Zinc Oxide 2.5 cm x 5 m,,Medical supply,N/A,,,DAGU Item:68349
fba8b886-1ee4-4c7c-9af7-7318bfa224b8,,,Colostomy Bag Adhesive Regulator Closed 25cmx14cm 30mm Opening Pediatric,,Medical supply,N/A,,,DAGU Item:68368
92c55ad5-f7ee-450a-b14d-966a7b5be935,,,Laboratory disposable plastic citrated ESR graduated pipette tube total length of 200mm and graduation from 0 150mm increment of 1mm,,Medical supply,N/A,,,DAGU Item:68376
a5d05144-ea63-4209-8fff-f949c062b1cd,,,Tracheostomy Tube 7.0 mm with 90 curvature armoured with low Pressure Cuff Universal inflation funnel and pilot balloon metallic,,Medical supply,N/A,,,DAGU Item:68370
bf0b5813-5a05-4754-9df0-6d0a2872dc18,,,PPIUCD Postpartum CU T 380 A IUD,,Medical supply,N/A,,,DAGU Item:68467
edfc1d83-a80d-4031-8337-456f1440fc50,,,Nelaton Catheter 4CH,,Medical supply,N/A,,,DAGU Item:68545
29ce41c1-61c2-49c5-b4a6-0f4584b79dda,,,First Responder Trauma Bag,,Medical supply,N/A,,,DAGU Item:68644
ae26259b-f683-4cad-9767-1b8233a114a6,,,Geenius Reader,,Medical supply,N/A,,,DAGU Item:68652
f28c1f1c-f201-45bb-8214-dc9db53da6ef,,,Cannula Nasal Pediatric ( Nasal prong),,Medical supply,N/A,,,DAGU Item:68612
caa37e6a-9c2f-49de-b220-9b4a3b416414,,,First Responder Backpack 50 L TRM 27,,Medical supply,N/A,,,DAGU Item:68643
16432c53-2c39-49b1-9552-b7e8e3e31403,,,"Test Tube Plug, Non Sterile, for Centrifuge Tube 5",,Medical supply,N/A,,,DAGU Item:68697
fc0676cf-18d3-4964-9ec3-dbff0030bf4f,,,Mersilk Braided Black Gauge 2.0(3/0) 75cm on 26mm 1/2 Circle Cutting Needle,,Medical supply,N/A,,,DAGU Item:68610
b2378522-b91d-49e1-bec0-221df63f8b74,,,Insertion/removal accessories for implanol For 50 insertion/removal procedures,,Medical supply,N/A,,,DAGU Item:68699
bfd62132-9ecf-495f-ac62-e0d3b008c445,,,Mersilk Braided Black Gauge 3.0(2/0) 75cm on 33mm 1/2 Circle Cutting Needle,,Medical supply,N/A,,,DAGU Item:68611
a430d4de-2725-4f62-b1e8-5436d2bec6a0,,,"Paster Transfer Pipet Disposable, 40 ul, Plastic,",,Medical supply,N/A,,,DAGU Item:68826
a2f6a113-9b8f-4c37-b573-f83968712b73,,,Blood infusion set for pediatric (Iv Blood transfusion),,Medical supply,N/A,,,DAGU Item:68845
c6e321a9-8a32-495c-ae3f-53f8eb904504,,,"Prolene Double arm round needle 8/0, 90cm on 17mm",,Medical supply,N/A,,,DAGU Item:68975
ca84a3f1-ec65-4238-9f10-fcec76b8f4d0,,,Hernia Mesh 11cm x 6cm,,Medical supply,N/A,,,DAGU Item:68978
9c86f20f-1c80-4fd5-aafa-ce0cae48bdd2,,,Surgical Gown small,,Medical supply,N/A,,,DAGU Item:68848
c5324f79-cf2c-4b0c-a019-f92f636f2d3b,,,Plastic droper Non sterile 5ml graduated mark with holding size 7ml of liquid with graduated marking in 0.5ml increments,,Medical supply,N/A,,,DAGU Item:68856
efde052e-b61f-4462-98f7-e19e518cae0d,,,Tracheostomy Tube 2.0 mm with 90 curvature armoured with low Pressure Cuff Universal inflation fun,,Medical supply,N/A,,,DAGU Item:68977
543b11a5-3e73-4a5a-aa0d-67ff63018613,,,Surgical Gown Medium,,Medical supply,N/A,,,DAGU Item:68847
c4f2f1d3-b099-480f-8ae5-426160c8e4e4,,,oxygen Nasal cannula(prong) Neonatal,,Medical supply,N/A,,,DAGU Item:68976
